GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),
51.976727,-2.126749,59,21.77,9,185.4,,14 / 24,2426446,2019-08-16 12:09:50:815,0.1573,0.0721,10.2312,-0.0348,-0.0087,9.8066,0.0266,0.0234,0.0138,-28.75,5.85,6.25,191.86,3.5,0.01
51.976727,-2.126749,59,21.77,9,185.4,,14 / 24,2426545,2019-08-16 12:09:50:914,0.3473,-0.1354,9.0443,-0.03,-0.0039,9.8066,0.0266,0.0234,0.0138,-28.5,5.8,7.34,191.88,3.32,0.02
51.976727,-2.126749,59,21.77,9,185.4,,14 / 24,2426646,2019-08-16 12:09:51:015,0.1814,-0.4724,9.0253,0.0397,-0.0012,9.8066,-0.0181,-0.015,0.0128,-28.5,5.8,7.34,191.88,3.32,0.02
51.976727,-2.126749,59,21.77,9,185.4,,14 / 24,2426745,2019-08-16 12:09:51:114,-0.0406,-0.2,10.8838,0.0613,0.0124,9.8065,0.0053,-0.0267,0.0021,-28.65,6.36,6.23,191.87,3.68,0.02
51.976727,-2.126749,59,21.77,9,185.4,,14 / 24,2426847,2019-08-16 12:09:51:216,0.2761,-0.8003,9.3725,-0.0395,-0.0179,9.8065,0.0778,-0.0033,-0.032,-28.42,7.36,6.18,194.23,3.44,-0.03
51.976727,-2.126749,59,21.77,9,185.4,,14 / 24,2426946,2019-08-16 12:09:51:315,-0.024,0.4971,11.4145,-0.0536,0.0106,9.8065,-0.0074,0.0958,-0.0064,-28.42,7.36,6.18,194.23,3.44,-0.03
51.976727,-2.126749,59,21.77,9,185.4,,14 / 24,2427045,2019-08-16 12:09:51:414,-0.3931,0.2472,9.3379,-0.0123,-0.0275,9.8066,-0.0021,0.0543,0.0415,-28.69,6.25,6.13,191.86,3.15,0.1
51.976727,-2.126749,59,21.77,9,185.4,,14 / 24,2427146,2019-08-16 12:09:51:515,0.2498,-0.1401,9.5792,0.0322,-0.0311,9.8065,-0.0192,-0.0214,-0.0096,-28.59,6.75,6.1,191.86,3.15,0.1
51.97653,-2.126777,60,21.97,10,185.3,,14 / 24,2427246,2019-08-16 12:09:51:615,0.257,-0.2381,9.0796,0.0264,-0.0057,9.8066,0.0064,0.0308,-0.0043,-28.42,7.36,6.18,194.2,3.3,-0.11
51.97653,-2.126777,60,21.97,10,185.3,,14 / 24,2427345,2019-08-16 12:09:51:714,-0.057,0.1385,9.8065,0.0247,-0.0088,9.8066,0.0064,0.0308,-0.0043,-28.36,7.48,6.28,194.2,3.3,-0.11
51.97653,-2.126777,60,21.97,10,185.3,,14 / 24,2427446,2019-08-16 12:09:51:815,0.2012,0.0312,9.9586,0.0347,-0.0112,9.8066,0.0117,0.0394,0.0181,-28.39,7.4,6.29,194.19,3.48,-0.23
51.97653,-2.126777,60,21.97,10,185.3,,14 / 24,2427546,2019-08-16 12:09:51:915,0.0978,0.2809,9.9214,0.0102,0.0059,9.8066,0.049,0.0085,-0.0054,-28.39,7.4,6.29,194.19,3.48,-0.23
51.97653,-2.126777,60,21.97,10,185.3,,14 / 24,2427646,2019-08-16 12:09:52:015,-0.0914,-0.0098,9.8833,0.0003,0.0081,9.8066,-0.0074,-0.0033,0,-28.49,6.98,6.31,194.2,3.54,-0.21
51.97653,-2.126777,60,21.97,10,185.3,,14 / 24,2427746,2019-08-16 12:09:52:115,0.2095,0.0002,10.5684,-0.0094,-0.015,9.8066,-0.0287,0.017,-0.0032,-28.44,7.28,6.18,194.18,3.47,-0.28
51.97653,-2.126777,60,21.97,10,185.3,,14 / 24,2427845,2019-08-16 12:09:52:214,0.3385,-0.1127,9.2605,0.0066,-0.0284,9.8066,-0.0064,-0.0352,-0.0064,-28.49,6.98,6.31,194.18,3.47,-0.28
51.97653,-2.126777,60,21.97,10,185.3,,14 / 24,2427945,2019-08-16 12:09:52:314,-0.1197,-0.3544,9.3131,0.0371,-0.0318,9.8065,-0.0362,-0.0192,0.0064,-28.18,7.21,7.34,194.16,3.63,-0.51
51.97653,-2.126777,60,21.97,10,185.3,,14 / 24,2428046,2019-08-16 12:09:52:415,-0.3219,-0.0399,9.9717,-0.0009,-0.0405,9.8066,-0.0234,-0.0075,-0.0171,-28.18,7.21,7.34,194.16,3.63,-0.51
51.97653,-2.126777,60,21.97,10,185.3,,14 / 24,2428145,2019-08-16 12:09:52:514,0.1342,0.1264,10.2742,0.0331,-0.0241,9.8066,0.016,-0.0384,-0.0256,-28.22,6.91,7.49,194.1,3.57,-0.74
51.976337,-2.126814,60,22.01,10,185.6,,14 / 24,2428245,2019-08-16 12:09:52:614,0.4647,-0.4631,9.2903,0.0672,-0.027,9.8064,0.016,-0.0384,-0.0256,-28.33,7.52,6.39,196.01,3.91,-0.99
51.976337,-2.126814,60,22.01,10,185.6,,14 / 24,2428346,2019-08-16 12:09:52:715,-0.0021,-0.3402,9.6413,-0.0093,-0.0104,9.8066,0.0032,0.0436,-0.0032,-28.53,7.39,5.59,196.01,3.91,-0.99
51.976337,-2.126814,60,22.01,10,185.6,,14 / 24,2428445,2019-08-16 12:09:52:814,-0.2091,-0.3112,10.3464,-0.0374,-0.0072,9.8066,0.0043,0.0308,0.0053,-28.3,7.35,6.69,194.05,3.69,-0.97
51.976337,-2.126814,60,22.01,10,185.6,,14 / 24,2428545,2019-08-16 12:09:52:914,0.0767,-0.1259,9.701,-0.0208,0.0126,9.8066,0.0022,-0.0075,-0.0117,-28.3,7.35,6.69,194.05,3.69,-0.97
51.976337,-2.126814,60,22.01,10,185.6,,14 / 24,2428646,2019-08-16 12:09:53:015,-0.2393,0.1707,8.6016,-0.005,0.0054,9.8066,-0.033,0.0191,0.0042,-28.67,6.35,6.14,191.68,3.67,-0.93
51.976337,-2.126814,60,22.01,10,185.6,,14 / 24,2428745,2019-08-16 12:09:53:114,-0.4505,0.2671,11.5194,-0.0035,-0.006,9.8066,-0.0021,0.066,-0.0011,-28.67,6.35,6.14,191.68,3.67,-0.93
51.976337,-2.126814,60,22.01,10,185.6,,14 / 24,2428846,2019-08-16 12:09:53:215,0.2284,-0.693,9.2049,0.0079,-0.0025,9.8066,0.0277,-0.016,0.0234,-28.43,7.38,6.09,194.05,3.64,-0.96
51.976337,-2.126814,60,22.01,10,185.6,,14 / 24,2428945,2019-08-16 12:09:53:314,0.1588,-0.1393,9.9834,0.015,0.0301,9.8066,0.0277,-0.016,0.0234,-28.22,6.66,7.69,194.05,3.64,-0.96
51.976337,-2.126814,60,22.01,10,185.6,,14 / 24,2429046,2019-08-16 12:09:53:415,0.0328,-0.0599,10.431,-0.0157,0.0055,9.8066,0.0053,-0.0129,0.0202,-28.29,6.81,7.32,194.1,3.77,-0.81
51.976337,-2.126814,60,22.01,10,185.6,,14 / 24,2429146,2019-08-16 12:09:53:515,0.3541,0.0393,10.3332,-0.0138,-0.0008,9.8066,0.0075,-0.0001,0.0042,-27.91,7.69,7.85,194.1,3.77,-0.81
51.976128,-2.126851,60,21.96,10,185.9,,14 / 24,2429245,2019-08-16 12:09:53:614,-0.0793,0.4298,10.0983,-0.0033,-0.0005,9.8067,-0.0053,0.0085,0.016,-27.95,7.95,7.46,196.04,3.69,-0.8
51.976128,-2.126851,60,21.96,10,185.9,,14 / 24,2429345,2019-08-16 12:09:53:714,0.2068,0.4917,9.5422,0.0158,0.025,9.8066,0.0064,0.0074,0.0149,-28.26,7.64,6.56,196.08,3.82,-0.68
51.976128,-2.126851,60,21.96,10,185.9,,14 / 24,2429445,2019-08-16 12:09:53:814,0.0171,0.4036,9.4676,0.039,0.0274,9.8065,0.0022,-0.015,-0.0011,-28.26,7.64,6.56,196.08,3.82,-0.68
51.976128,-2.126851,60,21.96,10,185.9,,14 / 24,2429546,2019-08-16 12:09:53:915,0.097,0.2571,9.7947,0.0111,0.0091,9.8066,-0.0074,0.0532,0,-28.13,7.91,6.78,196.12,4.08,-0.59
51.976128,-2.126851,60,21.96,10,185.9,,14 / 24,2429645,2019-08-16 12:09:54:014,0.0991,0.0181,10.5767,0.0114,0.001,9.8066,0.0277,0.0159,0.0085,-28.27,7.39,6.81,194.18,4.15,-0.61
51.976128,-2.126851,60,21.96,10,185.9,,14 / 24,2429745,2019-08-16 12:09:54:114,0.1732,-0.3744,9.9828,0.0032,-0.0013,9.8067,-0.0074,0.0521,0.0213,-28.27,7.39,6.81,194.18,4.15,-0.61
51.976128,-2.126851,60,21.96,10,185.9,,14 / 24,2429845,2019-08-16 12:09:54:214,0.1091,-0.3231,10.4506,0.0046,0.012,9.8066,-0.0074,0.0521,0.0213,-28.13,8.14,6.53,196.14,4.19,-0.54
51.976128,-2.126851,60,21.96,10,185.9,,14 / 24,2429946,2019-08-16 12:09:54:315,0.026,-0.033,9.6089,0.0107,0.0323,9.8066,-0.001,-0.0118,0.0032,-28.19,8.31,6.04,196.14,4.19,-0.54
51.976128,-2.126851,60,21.96,10,185.9,,14 / 24,2430045,2019-08-16 12:09:54:414,0.2822,-0.1444,10.4027,0.0027,0.0076,9.8066,-0.0021,0.0415,0.0224,-28.22,7.78,6.58,196.19,4.3,-0.38
51.976128,-2.126851,60,21.96,10,185.9,,14 / 24,2430145,2019-08-16 12:09:54:514,0.2512,-0.0503,9.5431,0.0141,0.0151,9.8066,0.0213,-0.0118,-0.0192,-28.2,8.31,5.95,196.19,4.3,-0.38
51.975933,-2.126895,60,21.83,10,185.9,,14 / 24,2430246,2019-08-16 12:09:54:615,-0.1076,0.3923,10.1777,0.0162,0.0354,9.8066,-0.0042,-0.0299,0.0085,-28.34,7.81,5.98,196.21,4.45,-0.21
51.975933,-2.126895,60,21.83,10,185.9,,14 / 24,2430345,2019-08-16 12:09:54:714,-0.4087,0.1257,10.2613,-0.0155,0.0154,9.8066,0.0043,0.0159,0.0245,-28.34,7.81,5.98,196.21,4.45,-0.21
51.975933,-2.126895,60,21.83,10,185.9,,14 / 24,2430445,2019-08-16 12:09:54:814,-0.0663,0.2186,9.3737,-0.0122,0.0139,9.8066,-0.0042,0.0021,0.0138,-28.41,7.69,5.79,196.22,4.39,-0.09
51.975933,-2.126895,60,21.83,10,185.9,,14 / 24,2430545,2019-08-16 12:09:54:914,-0.0039,0.2291,9.7046,-0.0079,0.0279,9.8066,-0.0042,0.0021,0.0138,-28.3,7.95,6,196.26,4.39,0.07
51.975933,-2.126895,60,21.83,10,185.9,,14 / 24,2430645,2019-08-16 12:09:55:014,-0.0247,-0.1085,9.1987,0.0164,0.0064,9.8066,0.0128,-0.031,0.0021,-28.3,7.95,6,196.26,4.39,0.07
51.975933,-2.126895,60,21.83,10,185.9,,14 / 24,2430746,2019-08-16 12:09:55:115,-0.1631,0.4333,9.5176,-0.003,0.014,9.8066,0.0426,0.0287,-0.0085,-28.48,7.85,5.19,196.22,4.49,0.08
51.975933,-2.126895,60,21.83,10,185.9,,14 / 24,2430845,2019-08-16 12:09:55:214,-0.2025,-0.0037,9.1499,-0.0048,-0.0236,9.8066,-0.0202,0.0244,-0.0128,-28.45,7.44,5.94,194.33,4.45,0.13
51.975933,-2.126895,60,21.83,10,185.9,,14 / 24,2430945,2019-08-16 12:09:55:314,-0.3142,-0.0117,9.4933,0.0095,-0.0323,9.8066,-0.0021,0.0053,0.0181,-28.45,7.44,5.94,194.33,4.45,0.13
51.975933,-2.126895,60,21.83,10,185.9,,14 / 24,2431046,2019-08-16 12:09:55:415,-0.1103,-0.257,10.44,0.0273,-0.0042,9.8066,0.0362,-0.032,-0.0053,-28.57,7.47,5.31,193.78,4.45,-0.07
51.975933,-2.126895,60,21.83,10,185.9,,14 / 24,2431145,2019-08-16 12:09:55:514,0.0887,-0.1182,9.872,-0.0004,0.0092,9.8066,0.0032,-0.0086,0.0223,-28.96,6.32,4.64,191.87,4.6,-0.13
51.975735,-2.126938,61,21.8,10,185.9,,14 / 24,2431245,2019-08-16 12:09:55:614,-0.166,0.0193,9.992,-0.0134,0.0167,9.8066,0.0032,-0.0086,0.0223,-28.85,6.85,4.53,193.79,4.55,-0.01
51.975735,-2.126938,61,21.8,10,185.9,,14 / 24,2431345,2019-08-16 12:09:55:714,-0.156,-0.1885,9.7775,-0.0191,0.0002,9.8066,0.0267,0.0393,-0.0022,-28.85,6.85,4.53,193.79,4.55,-0.01
51.975735,-2.126938,61,21.8,10,185.9,,14 / 24,2431446,2019-08-16 12:09:55:815,-0.0813,0.2984,9.8308,0.0061,0.0059,9.8066,0.0053,0.0191,0.0138,-28.54,7.32,5.66,193.83,4.44,0.01
51.975735,-2.126938,61,21.8,10,185.9,,14 / 24,2431545,2019-08-16 12:09:55:914,-0.1994,-0.024,9.7038,-0.0136,0.0093,9.8066,-0.0096,0.0276,0.0053,-28.37,7.58,6.14,196.26,4.38,0.08
51.975735,-2.126938,61,21.8,10,185.9,,14 / 24,2431645,2019-08-16 12:09:56:014,0.1627,0.0448,9.8272,-0.0089,-0.0249,9.8066,-0.0394,-0.0065,0.0032,-28.37,7.58,6.14,196.26,4.38,0.08
51.975735,-2.126938,61,21.8,10,185.9,,14 / 24,2431745,2019-08-16 12:09:56:114,-0.0179,-0.2301,9.4939,0.0211,0.0006,9.8066,-0.0085,-0.0288,0.0213,-28.45,7.75,5.55,196.23,4.28,-0.04
51.975735,-2.126938,61,21.8,10,185.9,,14 / 24,2431845,2019-08-16 12:09:56:214,0.1771,0.0171,9.6307,0.029,0.0029,9.8066,0.0117,-0.0374,-0.0011,-28.39,7.89,5.65,196.23,4.45,-0.07
51.975735,-2.126938,61,21.8,10,185.9,,14 / 24,2431946,2019-08-16 12:09:56:315,-0.0264,-0.0217,10.2613,-0.0046,0.0032,9.8066,-0.0074,0.0489,0.0096,-28.46,7.21,6.19,196.23,4.45,-0.07
51.975735,-2.126938,61,21.8,10,185.9,,14 / 24,2432046,2019-08-16 12:09:56:415,0.2645,-0.3472,9.9447,-0.0002,0.0023,9.8067,0.0053,-0.0001,0,-28.46,7.21,6.19,196.23,4.45,-0.07
51.975735,-2.126938,61,21.8,10,185.9,,14 / 24,2432145,2019-08-16 12:09:56:514,0.007,0.0254,9.3202,-0.0036,-0.0141,9.8066,0.0053,-0.0001,0,-28.59,7.24,5.49,193.78,4.45,-0.06
51.97554,-2.126977,61,21.58,10,185.9,,14 / 24,2432246,2019-08-16 12:09:56:615,0.1324,-0.2127,9.5661,-0.028,-0.0232,9.8066,0.0267,0.0159,0.0128,-28.59,7.24,5.49,193.78,4.45,-0.06
51.97554,-2.126977,61,21.58,10,185.9,,14 / 24,2432345,2019-08-16 12:09:56:714,0.3269,-0.077,9.6758,0.0094,-0.0131,9.8066,-0.0021,0.0393,0.0128,-28.36,7.73,5.98,196.2,4.26,-0.15
51.97554,-2.126977,61,21.58,10,185.9,,14 / 24,2432445,2019-08-16 12:09:56:814,0.0438,-0.157,10.283,0.0225,0.0044,9.8066,0.0021,-0.0267,-0.0181,-28.3,7.86,6.09,196.19,4.29,-0.24
51.97554,-2.126977,61,21.58,10,185.9,,14 / 24,2432545,2019-08-16 12:09:56:914,0.2251,-0.2354,9.8532,0.0359,0.0145,9.8066,0.0032,-0.0182,0.0085,-28.3,7.86,6.09,196.19,4.29,-0.24
51.97554,-2.126977,61,21.58,10,185.9,,14 / 24,2432646,2019-08-16 12:09:57:015,0.1738,-0.1529,10.3211,-0.0243,0.005,9.8066,-0.0042,0.0085,0.016,-28.59,7.24,5.49,193.76,4.52,-0.22
51.97554,-2.126977,61,21.58,10,185.9,,14 / 24,2432746,2019-08-16 12:09:57:115,-0.101,0.1386,10.0203,-0.0547,0.0041,9.8065,0.0043,0.067,0.0064,-28.65,7.12,5.31,193.76,4.21,-0.12
51.97554,-2.126977,61,21.58,10,185.9,,14 / 24,2432845,2019-08-16 12:09:57:214,0.0616,-0.2356,9.7489,-0.0154,0.0097,9.8066,-0.0469,0.0553,0.0117,-28.65,7.12,5.31,193.76,4.21,-0.12
51.97554,-2.126977,61,21.58,10,185.9,,14 / 24,2432946,2019-08-16 12:09:57:315,-0.1511,-0.4241,9.639,-0.0031,-0.0454,9.8065,-0.0469,0.0553,0.0117,-28.83,6.75,4.8,193.76,4.14,-0.04
51.97554,-2.126977,61,21.58,10,185.9,,14 / 24,2433045,2019-08-16 12:09:57:414,-0.4204,-0.1268,9.9702,-0.0157,-0.0159,9.8066,-0.0106,0.0276,0.0042,-28.44,7.07,6.42,194.22,4.06,-0.3
51.97554,-2.126977,61,21.58,10,185.9,,14 / 24,2433146,2019-08-16 12:09:57:515,0.0683,0.3121,8.9692,0.0147,0.0163,9.8066,-0.0447,-0.0161,0.016,-28.59,7.5,5.11,195.58,3.95,-0.36
51.975353,-2.127025,62,21.5,10,186.1,,14 / 24,2433246,2019-08-16 12:09:57:615,-0.0284,0.0979,9.9282,0.0389,0.0201,9.8066,-0.0085,-0.0246,-0.0128,-28.59,7.5,5.11,195.58,3.95,-0.36
51.975353,-2.127025,62,21.5,10,186.1,,14 / 24,2433345,2019-08-16 12:09:57:714,-0.1529,0.13,9.8815,-0.0053,-0.0086,9.8066,-0.001,0.0085,0.0042,-28.78,7.16,4.52,193.72,4.2,-0.31
51.975353,-2.127025,62,21.5,10,186.1,,14 / 24,2433446,2019-08-16 12:09:57:815,0.0641,0.0542,10.5001,-0.0219,-0.0246,9.8066,-0.0149,0.017,-0.0011,-28.68,7.13,5.13,193.72,4.2,-0.31
51.975353,-2.127025,62,21.5,10,186.1,,14 / 24,2433545,2019-08-16 12:09:57:914,-0.2355,-0.0277,9.566,-0.0333,-0.0113,9.8066,0.0043,0.0372,0.0181,-28.58,7.1,5.74,193.71,4.04,-0.42
51.975353,-2.127025,62,21.5,10,186.1,,14 / 24,2433645,2019-08-16 12:09:58:014,-0.1838,-0.0593,10.3812,-0.0734,-0.025,9.8063,0.0139,0.017,0.0192,-28.46,7.07,6.34,194.15,3.59,-0.46
51.975353,-2.127025,62,21.5,10,186.1,,14 / 24,2433745,2019-08-16 12:09:58:114,-0.024,-0.0015,9.6993,0.007,0.0229,9.8066,0.0139,0.017,0.0192,-28.46,7.07,6.34,194.15,3.59,-0.46
51.975353,-2.127025,62,21.5,10,186.1,,14 / 24,2433846,2019-08-16 12:09:58:215,-0.1916,0.0508,10.3379,0.0079,0.0414,9.8066,0.0011,-0.0001,-0.0064,-28.63,7.43,5.03,193.71,3.69,-0.24
51.975353,-2.127025,62,21.5,10,186.1,,14 / 24,2433945,2019-08-16 12:09:58:314,-0.1683,-0.1867,8.5844,-0.0309,-0.0138,9.8066,-0.0042,0.001,0.0106,-28.63,7.43,5.03,193.71,3.69,-0.24
51.975353,-2.127025,62,21.5,10,186.1,,14 / 24,2434045,2019-08-16 12:09:58:414,-0.3611,0.3854,10.3146,0.0189,0.0216,9.8066,-0.0426,-0.0661,0.0106,-28.77,6.89,4.96,193.69,3.5,-0.27
51.975353,-2.127025,62,21.5,10,186.1,,14 / 24,2434145,2019-08-16 12:09:58:514,0.2627,0.2127,10.3337,0.0499,0.0342,9.8065,0.0341,-0.0118,0.0021,-28.72,7.01,5.13,193.73,3.83,-0.15
51.97515,-2.127058,62,21.49,10,185.9,,14 / 24,2434245,2019-08-16 12:09:58:614,0.0512,-0.1852,9.9607,-0.0005,0.0208,9.8066,0.0267,0.0159,-0.0032,-28.72,7.01,5.13,193.73,3.83,-0.15
51.97515,-2.127058,62,21.49,10,185.9,,14 / 24,2434345,2019-08-16 12:09:58:714,0.1806,-0.0625,10.4895,-0.0188,0.0149,9.8066,0.0053,0.0415,-0.0043,-28.44,6.81,6.7,194.29,3.85,-0.03
51.97515,-2.127058,62,21.49,10,185.9,,14 / 24,2434446,2019-08-16 12:09:58:815,0.09,0.0182,10.0478,-0.0344,0.0144,9.8066,-0.0618,0.0372,0.016,-28.44,6.81,6.7,194.29,3.85,-0.03
51.97515,-2.127058,62,21.49,10,185.9,,14 / 24,2434545,2019-08-16 12:09:58:914,-0.0252,-0.1275,9.6171,-0.0228,-0.0292,9.8066,-0.0618,0.0372,0.016,-28.64,7.66,4.59,195.63,3.68,0.1
51.97515,-2.127058,62,21.49,10,185.9,,14 / 24,2434646,2019-08-16 12:09:59:015,-0.1652,-0.1521,8.7764,0.0009,-0.0465,9.8065,-0.0415,0.0074,0.0032,-28.77,7.12,4.66,193.73,3.51,-0.03
51.97515,-2.127058,62,21.49,10,185.9,,14 / 24,2434746,2019-08-16 12:09:59:115,0.2968,-0.1837,9.2798,0.012,-0.0613,9.8065,-0.0117,-0.0235,-0.0096,-27.98,7.78,7.51,196.14,3.49,-0.39
51.97515,-2.127058,62,21.49,10,185.9,,14 / 24,2434845,2019-08-16 12:09:59:214,-0.226,0.2632,10.6699,0.0008,-0.0271,9.8066,-0.0213,0.0021,0.0309,-27.98,7.78,7.51,196.14,3.49,-0.39
51.97515,-2.127058,62,21.49,10,185.9,,14 / 24,2434945,2019-08-16 12:09:59:314,0.2679,0.0005,9.8459,0.0022,0.0026,9.8067,0.049,-0.0342,0.0021,-27.62,5.33,10.42,190.17,3.45,-0.54
51.97515,-2.127058,62,21.49,10,185.9,,14 / 24,2435046,2019-08-16 12:09:59:415,0.0669,0.2215,10.6492,-0.0065,0.026,9.8066,0.032,0.0116,0.0032,-27.98,4.14,10,188.18,3.44,-0.39
51.97515,-2.127058,62,21.49,10,185.9,,14 / 24,2435145,2019-08-16 12:09:59:514,-0.2628,0.2806,10.6502,-0.0155,0.0248,9.8066,0.0235,0.0489,0.0074,-28.52,4.2,8.31,187.93,3.37,-0.23
51.974968,-2.127081,62,21.34,10,185.7,,14 / 24,2435245,2019-08-16 12:09:59:614,0.2112,-0.3365,10.3803,-0.0298,0.0139,9.8066,-0.0138,-0.0235,0.033,-28.52,4.2,8.31,187.93,3.37,-0.23
51.974968,-2.127081,62,21.34,10,185.7,,14 / 24,2435345,2019-08-16 12:09:59:714,0.2576,-0.3942,9.7621,-0.0124,0.016,9.8066,-0.0138,-0.0235,0.033,-28.66,4.8,7.45,189.9,3.21,-0.13
51.974968,-2.127081,62,21.34,10,185.7,,14 / 24,2435445,2019-08-16 12:09:59:814,-0.3329,-0.2418,9.1442,-0.0156,0.0159,9.8066,0,-0.0246,-0.0139,-28.88,5.26,6.17,189.9,3.14,-0.02
51.974968,-2.127081,62,21.34,10,185.7,,14 / 24,2435546,2019-08-16 12:09:59:915,0.2554,-0.3184,10.0816,0.0275,-0.012,9.8066,-0.0298,-0.0491,0.0192,-28.88,5.26,6.17,189.9,3.14,-0.02
51.974968,-2.127081,62,21.34,10,185.7,,14 / 24,2435645,2019-08-16 12:10:00:014,-0.2001,0.0373,9.5708,0.0177,-0.0157,9.8066,-0.0117,0.0063,-0.0032,-28.59,6.45,6.42,191.82,3.28,-0.12
51.974968,-2.127081,62,21.34,10,185.7,,14 / 24,2435745,2019-08-16 12:10:00:114,0.0786,-0.0141,9.4806,0.0381,-0.0388,9.8065,0.0128,0.017,-0.016,-28.85,5.87,5.76,191.78,3.45,-0.38
51.974968,-2.127081,62,21.34,10,185.7,,14 / 24,2435845,2019-08-16 12:10:00:214,-0.2457,0.187,9.9485,0.0157,-0.0221,9.8066,-0.017,-0.0043,-0.0032,-28.85,5.87,5.76,191.78,3.45,-0.38
51.974968,-2.127081,62,21.34,10,185.7,,14 / 24,2435945,2019-08-16 12:10:00:314,0.1719,-0.0867,9.9583,0.0396,-0.0394,9.8065,0.0149,-0.0033,0.0106,-28.84,6.21,5.44,191.73,3.63,-0.66
51.974968,-2.127081,62,21.34,10,185.7,,14 / 24,2436046,2019-08-16 12:10:00:415,-0.3572,0.3924,10.2277,0.0087,0.0173,9.8066,-0.001,0.0479,0.0032,-29.02,6.62,3.75,193.64,3.7,-0.57
51.974968,-2.127081,62,21.34,10,185.7,,14 / 24,2436146,2019-08-16 12:10:00:515,-0.0627,-0.1316,10.7798,0.0046,0.0042,9.8066,-0.001,0.0479,0.0032,-29.02,6.62,3.75,193.64,3.7,-0.57
51.974773,-2.127096,62,21.5,11,185.7,,14 / 24,2436245,2019-08-16 12:10:00:614,0.2023,-0.0552,9.2454,-0.0225,-0.0332,9.8066,0.0522,0.0021,-0.0298,-29.21,6.41,2.4,193.64,3.7,-0.57
51.974773,-2.127096,62,21.5,11,185.7,,14 / 24,2436345,2019-08-16 12:10:00:714,-0.2289,0.1373,11.4304,0.0058,0.0133,9.8066,-0.0543,0.0202,0,-29.16,5.83,3.99,191.71,3.53,-0.73
51.974773,-2.127096,62,21.5,11,185.7,,14 / 24,2436446,2019-08-16 12:10:00:815,0.2832,-0.1121,10.8438,0.0138,0.003,9.8066,0.0725,-0.0565,0.0213,-28.64,6.86,5.72,191.71,3.53,-0.73
51.974773,-2.127096,62,21.5,11,185.7,,14 / 24,2436546,2019-08-16 12:10:00:915,0.0419,-0.4063,9.5606,-0.026,0.0032,9.8066,-0.0532,0.1022,0.017,-28.64,6.86,5.72,191.71,3.53,-0.73
51.974773,-2.127096,62,21.5,11,185.7,,14 / 24,2436645,2019-08-16 12:10:01:014,0.3621,-0.1401,10.1633,-0.0166,0.0048,9.8066,-0.0106,0.0074,0.0085,-28.66,6.59,5.93,193.62,3.38,-0.68
51.974773,-2.127096,62,21.5,11,185.7,,14 / 24,2436745,2019-08-16 12:10:01:114,-0.263,0.3767,10.4706,-0.012,-0.0027,9.8066,-0.0192,-0.0778,0.0096,-28.47,6.95,6.4,193.62,3.38,-0.68
51.974773,-2.127096,62,21.5,11,185.7,,14 / 24,2436845,2019-08-16 12:10:01:214,0.0071,-0.122,9.6963,0.0154,-0.0104,9.8066,-0.0255,-0.0086,0.0117,-28.76,6.61,5.42,193.61,3.46,-0.76
51.974773,-2.127096,62,21.5,11,185.7,,14 / 24,2436945,2019-08-16 12:10:01:314,-0.2448,-0.0148,9.9123,0.0221,0.0018,9.8066,-0.0255,-0.0086,0.0117,-28.76,6.61,5.42,193.61,3.46,-0.76
51.974773,-2.127096,62,21.5,11,185.7,,14 / 24,2437045,2019-08-16 12:10:01:414,0.3091,-0.2903,9.9259,-0.0051,0.0102,9.8066,0.0373,0.0468,0.0138,-28.52,6.56,6.62,193.62,3.59,-0.78
51.974773,-2.127096,62,21.5,11,185.7,,14 / 24,2437145,2019-08-16 12:10:01:514,0.1813,-0.2427,9.7969,0.0059,0.0141,9.8066,0.0384,0.0244,-0.016,-28.35,7.18,6.7,194.11,3.64,-0.7
51.97457,-2.127114,62,21.84,11,185.7,,14 / 23,2437245,2019-08-16 12:10:01:614,0.1356,-0.459,9.5773,0.0122,-0.033,9.8066,-0.0469,-0.0075,-0.0053,-28.35,7.18,6.7,194.11,3.64,-0.7
51.97457,-2.127114,62,21.84,11,185.7,,14 / 23,2437346,2019-08-16 12:10:01:715,0.1558,-0.1259,9.4424,0.0066,-0.0239,9.8066,-0.0117,-0.0128,0.0074,-28.63,6.58,6.11,193.59,3.66,-0.91
51.97457,-2.127114,62,21.84,11,185.7,,14 / 23,2437446,2019-08-16 12:10:01:815,-0.1782,0.0992,10.0083,0.0009,0.0177,9.8066,0.0256,0.0308,-0.0022,-28.54,6.82,6.23,193.57,3.66,-1.05
